Country,Año,Trimestre,Mes,Día,Month Name,Product,Segment,Suma de  Sales,Avg Sale per Unit,Suma de COGS,Suma de Discounts,Suma de Gross Sales,Suma de Manufacturing Price,Suma de Month Number,Suma de Profit,Profit Margin %,Suma de Sale Price,Total COGS,Suma de Units Sold,Suma de Year,Discount Band
Mexico,2014,Qtr 3,julio,1,July,Carretera,Small Business,206658,258 €,200250,33642,240300,3,7,6408,3.10077519379845,300,200250 €,801,2014,High
Mexico,2014,Qtr 3,julio,1,July,Montana,Government,39237,"17,4 €",22550,5863,45100,5,7,16687,42.5287356321839,20,22550 €,2255,2014,High
Mexico,2014,Qtr 3,julio,1,July,Paseo,Channel Partners,5961.24,"10,44 €",1713,890.76,6852,10,7,4248.24,71.26436781609196,12,1713 €,571,2014,High
Mexico,2014,Qtr 3,julio,1,July,Paseo,Enterprise,225596.25,"123,75 €",218760,2278.75,227875,10,7,6836.25,3.0303030303030303,125,218760 €,1823,2014,Low
Mexico,2014,Qtr 3,julio,1,July,Velo,Government,429660,308 €,362700,58590,488250,120,7,66960,15.584415584415584,350,362700 €,1395,2014,High
Mexico,2014,Qtr 3,julio,1,July,VTT,Midmarket,8653.5,"13,5 €",6410,961.5,9615,250,7,2243.5,25.925925925925924,15,6410 €,641,2014,High
Mexico,2014,Qtr 3,agosto,1,August,Amarilla,Channel Partners,12802.2,"11,4 €",3369,673.8,13476,260,8,9433.2,73.68421052631578,12,3369 €,1123,2014,Medium
Mexico,2014,Qtr 3,agosto,1,August,Carretera,Enterprise,177100,115 €,184800,15400,192500,3,8,-7700,-4.3478260869565215,125,184800 €,1540,2014,Medium
Mexico,2014,Qtr 3,agosto,1,August,Montana,Small Business,287400,300 €,239500,0,287400,5,8,47900,16.666666666666664,300,239500 €,958,2014,None
Mexico,2014,Qtr 3,agosto,1,August,Paseo,Government,6181,7 €,4415,0,6181,10,8,1766,28.57142857142857,7,4415 €,883,2014,None
Mexico,2014,Qtr 3,agosto,1,August,Paseo,Midmarket,26486.4,"13,35 €",19840,3273.6,29760,10,8,6646.4,25.0936329588015,15,19840 €,1984,2014,High
Mexico,2014,Qtr 3,agosto,1,August,Velo,Government,11327.4,"18,6 €",6090,852.6,12180,120,8,5237.4,46.236559139784944,20,6090 €,609,2014,Medium
Mexico,2014,Qtr 3,agosto,1,August,VTT,Government,557459,"339,5 €",426920,17241,574700,250,8,130539,23.416789396170838,350,426920 €,1642,2014,Low
Mexico,2014,Qtr 3,septiembre,1,September,Amarilla,Government,552391,329 €,436540,35259,587650,260,9,115851,20.972644376899694,350,436540 €,1679,2014,Medium
Mexico,2014,Qtr 3,septiembre,1,September,Carretera,Channel Partners,6339.36,"11,28 €",1686,404.64,6744,3,9,4653.36,73.40425531914893,12,1686 €,562,2014,Medium
Mexico,2014,Qtr 3,septiembre,1,September,Montana,Government,14907.2,"6,16 €",12100,2032.8,16940,5,9,2807.2,18.83116883116883,7,12100 €,2420,2014,High
Mexico,2014,Qtr 3,septiembre,1,September,Paseo,Government,55071.2,"18,4 €",29930,4788.8,59860,10,9,25141.2,45.65217391304348,20,29930 €,2993,2014,Medium
Mexico,2014,Qtr 3,septiembre,1,September,Paseo,Midmarket,37080,15 €,24720,0,37080,10,9,12360,33.33333333333333,15,24720 €,2472,2014,None
Mexico,2014,Qtr 3,septiembre,1,September,Velo,Enterprise,240012.5,"113,75 €",253200,23737.5,263750,120,9,-13187.5,-5.4945054945054945,125,253200 €,2110,2014,Medium
Mexico,2014,Qtr 3,septiembre,1,September,VTT,Small Business,116640,270 €,108000,12960,129600,250,9,8640,7.4074074074074066,300,108000 €,432,2014,High
Mexico,2014,Qtr 4,octubre,1,October,Amarilla,Channel Partners,4280.4,"10,44 €",1230,639.6,4920,260,10,3050.4,71.26436781609196,12,1230 €,410,2014,High
Mexico,2014,Qtr 4,octubre,1,October,Amarilla,Small Business,139230,255 €,136500,24570,163800,260,10,2730,1.9607843137254901,300,136500 €,546,2014,High
Mexico,2014,Qtr 4,octubre,1,October,Carretera,Enterprise,237160,110 €,258720,32340,269500,3,10,-21560,-9.090909090909092,125,258720 €,2156,2014,High
Mexico,2014,Qtr 4,octubre,1,October,Carretera,Government,484060.5,"346,5 €",363220,4889.5,488950,3,10,120840.5,24.963924963924963,350,363220 €,1397,2014,Low
Mexico,2014,Qtr 4,octubre,1,October,Montana,Midmarket,29246.4,"14,4 €",20310,1218.6,30465,5,10,8936.4,30.555555555555557,15,20310 €,2031,2014,Low
Mexico,2014,Qtr 4,octubre,1,October,Montana,Small Business,139230,255 €,136500,24570,163800,5,10,2730,1.9607843137254901,300,136500 €,546,2014,High
Mexico,2014,Qtr 4,octubre,1,October,Paseo,Enterprise,237160,110 €,258720,32340,269500,10,10,-21560,-9.090909090909092,125,258720 €,2156,2014,High
Mexico,2014,Qtr 4,octubre,1,October,Paseo,Government,15928,"17,6 €",9050,2172,18100,10,10,6878,43.18181818181818,20,9050 €,905,2014,High
Mexico,2014,Qtr 4,octubre,1,October,Paseo,Government,17881.85,"6,65 €",13445,941.15,18823,10,10,4436.85,24.81203007518797,7,13445 €,2689,2014,Medium
Mexico,2014,Qtr 4,octubre,1,October,Paseo,Midmarket,29246.4,"14,4 €",20310,1218.6,30465,10,10,8936.4,30.555555555555557,15,20310 €,2031,2014,Low
Mexico,2014,Qtr 4,octubre,1,October,Velo,Channel Partners,4280.4,"10,44 €",1230,639.6,4920,120,10,3050.4,71.26436781609196,12,1230 €,410,2014,High
Mexico,2014,Qtr 4,octubre,1,October,Velo,Government,15928,"17,6 €",9050,2172,18100,120,10,6878,43.18181818181818,20,9050 €,905,2014,High
Mexico,2014,Qtr 4,octubre,1,October,VTT,Government,484060.5,"346,5 €",363220,4889.5,488950,250,10,120840.5,24.963924963924963,350,363220 €,1397,2014,Low
Mexico,2014,Qtr 4,octubre,1,October,VTT,Government,17881.85,"6,65 €",13445,941.15,18823,250,10,4436.85,24.81203007518797,7,13445 €,2689,2014,Medium
Mexico,2014,Qtr 4,noviembre,1,November,Amarilla,Government,30830.8,"18,2 €",16940,3049.2,33880,260,11,13890.8,45.05494505494506,20,16940 €,1694,2014,Medium
Mexico,2014,Qtr 4,noviembre,1,November,Carretera,Midmarket,39771.75,"14,25 €",27910,2093.25,41865,3,11,11861.75,29.82456140350877,15,27910 €,2791,2014,Medium
Mexico,2014,Qtr 4,noviembre,1,November,Montana,Channel Partners,8114.4,"11,76 €",2070,165.6,8280,5,11,6044.4,74.48979591836735,12,2070 €,690,2014,Low
Mexico,2014,Qtr 4,noviembre,1,November,Paseo,Government,368676,308 €,311220,50274,418950,10,11,57456,15.584415584415584,350,311220 €,1197,2014,High
Mexico,2014,Qtr 4,noviembre,1,November,Paseo,Small Business,567600,264 €,537500,77400,645000,10,11,30100,5.303030303030303,300,537500 €,2150,2014,High
Mexico,2014,Qtr 4,noviembre,1,November,Velo,Government,8771.14,"6,58 €",6665,559.86,9331,120,11,2106.14,24.012158054711247,7,6665 €,1333,2014,Medium
Mexico,2014,Qtr 4,noviembre,1,November,VTT,Enterprise,99758.75,"113,75 €",105240,9866.25,109625,250,11,-5481.25,-5.4945054945054945,125,105240 €,877,2014,Medium
Mexico,2014,Qtr 4,diciembre,1,December,Amarilla,Midmarket,28795.95,"13,35 €",21570,3559.05,32355,260,12,7225.95,25.0936329588015,15,21570 €,2157,2014,High
Mexico,2014,Qtr 4,diciembre,1,December,Amarilla,Small Business,175260,276 €,158750,15240,190500,260,12,16510,9.420289855072465,300,158750 €,635,2014,Medium
Mexico,2014,Qtr 4,diciembre,1,December,Carretera,Government,441882.77,"234,6696 €",356725,38464.23,480347,6,24,85157.77,19.271575128398872,357,356725 €,1883,4028,Medium
Mexico,2014,Qtr 4,diciembre,1,December,Montana,Enterprise,136560,120 €,136560,5690,142250,5,12,0,0,125,136560 €,1138,2014,Low
Mexico,2014,Qtr 4,diciembre,1,December,Montana,Midmarket,28795.95,"13,35 €",21570,3559.05,32355,5,12,7225.95,25.0936329588015,15,21570 €,2157,2014,High
Mexico,2014,Qtr 4,diciembre,1,December,Paseo,Channel Partners,12747.84,"11,76 €",3252,260.16,13008,10,12,9495.84,74.48979591836735,12,3252 €,1084,2014,Low
Mexico,2014,Qtr 4,diciembre,1,December,Paseo,Enterprise,136560,120 €,136560,5690,142250,10,12,0,0,125,136560 €,1138,2014,Low
Mexico,2014,Qtr 4,diciembre,1,December,Paseo,Government,21700.8,"17,6 €",12330,2959.2,24660,10,12,9370.8,43.18181818181818,20,12330 €,1233,2014,High
Mexico,2014,Qtr 4,diciembre,1,December,Paseo,Government,438564,322 €,354120,38136,476700,10,12,84444,19.25465838509317,350,354120 €,1362,2014,Medium
Mexico,2014,Qtr 4,diciembre,1,December,Velo,Channel Partners,12747.84,"11,76 €",3252,260.16,13008,120,12,9495.84,74.48979591836735,12,3252 €,1084,2014,Low
Mexico,2014,Qtr 4,diciembre,1,December,Velo,Small Business,175260,276 €,158750,15240,190500,120,12,16510,9.420289855072465,300,158750 €,635,2014,Medium
Mexico,2014,Qtr 4,diciembre,1,December,VTT,Government,21700.8,"17,6 €",12330,2959.2,24660,250,12,9370.8,43.18181818181818,20,12330 €,1233,2014,High
Mexico,2014,Qtr 4,diciembre,1,December,VTT,Government,3318.77,"6,37 €",2605,328.23,3647,250,12,713.77,21.50706436420722,7,2605 €,521,2014,Medium
United States of America,2013,Qtr 3,septiembre,1,September,Amarilla,Channel Partners,23629.32,"11,88 €",5967,238.68,23868,260,9,17662.32,74.74747474747475,12,5967 €,1989,2013,Low
United States of America,2013,Qtr 3,septiembre,1,September,Carretera,Enterprise,40837.5,"123,75 €",39600,412.5,41250,3,9,1237.5,3.0303030303030303,125,39600 €,330,2013,Low
United States of America,2013,Qtr 3,septiembre,1,September,Montana,Small Business,741906,297 €,624500,7494,749400,5,9,117406,15.824915824915825,300,624500 €,2498,2013,Low
United States of America,2013,Qtr 3,septiembre,1,September,Paseo,Government,2367.4,"6,23 €",1900,292.6,2660,10,9,467.4,19.743178170144464,7,1900 €,380,2013,High
United States of America,2013,Qtr 3,septiembre,1,September,Paseo,Midmarket,40887.45,"13,95 €",29310,3077.55,43965,10,9,11577.45,28.31541218637993,15,29310 €,2931,2013,Medium
United States of America,2013,Qtr 3,septiembre,1,September,Velo,Government,14131.2,"19,2 €",7360,588.8,14720,120,9,6771.2,47.91666666666667,20,7360 €,736,2013,Low
United States of America,2013,Qtr 3,septiembre,1,September,VTT,Government,117264,336 €,90740,4886,122150,250,9,26524,22.61904761904762,350,90740 €,349,2013,Low
United States of America,2013,Qtr 4,octubre,1,October,Amarilla,Government,239183,329 €,189020,15267,254450,260,10,50163,20.972644376899694,350,189020 €,727,2013,Medium
United States of America,2013,Qtr 4,octubre,1,October,Amarilla,Midmarket,9662.4,"14,4 €",6710,402.6,10065,260,10,2952.4,30.555555555555557,15,6710 €,671,2013,Low
United States of America,2013,Qtr 4,octubre,1,October,Carretera,Channel Partners,4168.8,"10,8 €",1158,463.2,4632,3,10,3010.8,72.22222222222221,12,1158 €,386,2013,High
United States of America,2013,Qtr 4,octubre,1,October,Carretera,Government,18035.92,"6,02 €",14980,2936.08,20972,3,10,3055.92,16.943521594684384,7,14980 €,2996,2013,High
United States of America,2013,Qtr 4,octubre,1,October,Montana,Enterprise,82046.25,"123,75 €",79560,828.75,82875,5,10,2486.25,3.0303030303030303,125,79560 €,663,2013,Low
United States of America,2013,Qtr 4,octubre,1,October,Montana,Government,18035.92,"6,02 €",14980,2936.08,20972,5,10,3055.92,16.943521594684384,7,14980 €,2996,2013,High
United States of America,2013,Qtr 4,octubre,1,October,Paseo,Channel Partners,4168.8,"10,8 €",1158,463.2,4632,10,10,3010.8,72.22222222222221,12,1158 €,386,2013,High
United States of America,2013,Qtr 4,octubre,1,October,Paseo,Government,4539,17 €,2670,801,5340,10,10,1869,41.17647058823529,20,2670 €,267,2013,High
United States of America,2013,Qtr 4,octubre,1,October,Paseo,Government,239183,329 €,189020,15267,254450,10,10,50163,20.972644376899694,350,189020 €,727,2013,Medium
United States of America,2013,Qtr 4,octubre,1,October,Paseo,Midmarket,9662.4,"14,4 €",6710,402.6,10065,10,10,2952.4,30.555555555555557,15,6710 €,671,2013,Low
United States of America,2013,Qtr 4,octubre,1,October,Velo,Enterprise,82046.25,"123,75 €",79560,828.75,82875,120,10,2486.25,3.0303030303030303,125,79560 €,663,2013,Low
United States of America,2013,Qtr 4,octubre,1,October,Velo,Small Business,619380,270 €,573500,68820,688200,120,10,45880,7.4074074074074066,300,573500 €,2294,2013,High
United States of America,2013,Qtr 4,octubre,1,October,VTT,Government,4539,17 €,2670,801,5340,250,10,1869,41.17647058823529,20,2670 €,267,2013,High
United States of America,2013,Qtr 4,octubre,1,October,VTT,Small Business,619380,270 €,573500,68820,688200,250,10,45880,7.4074074074074066,300,573500 €,2294,2013,High
United States of America,2013,Qtr 4,noviembre,1,November,Amarilla,Midmarket,33633.6,"13,2 €",25480,4586.4,38220,260,11,8153.6,24.242424242424242,15,25480 €,2548,2013,High
United States of America,2013,Qtr 4,noviembre,1,November,Carretera,Government,1730.54,"6,58 €",1315,110.46,1841,3,11,415.54,24.012158054711247,7,1315 €,263,2013,Medium
United States of America,2013,Qtr 4,noviembre,1,November,Montana,Enterprise,202950,"112,5 €",216480,22550,225500,5,11,-13530,-6.666666666666667,125,216480 €,1804,2013,High
United States of America,2013,Qtr 4,noviembre,1,November,Paseo,Channel Partners,10944,12 €,2736,0,10944,10,11,8208,75,12,2736 €,912,2013,None
United States of America,2013,Qtr 4,noviembre,1,November,Paseo,Government,597082.5,"297,5 €",521820,105367.5,702450,10,11,75262.5,12.605042016806722,350,521820 €,2007,2013,High
United States of America,2013,Qtr 4,noviembre,1,November,Velo,Small Business,656370,255 €,643500,115830,772200,120,11,12870,1.9607843137254901,300,643500 €,2574,2013,High
United States of America,2013,Qtr 4,noviembre,1,November,VTT,Government,24035,19 €,12650,1265,25300,250,11,11385,47.368421052631575,20,12650 €,1265,2013,Medium
United States of America,2013,Qtr 4,diciembre,1,December,Amarilla,Channel Partners,20794.8,"10,32 €",6045,3385.2,24180,260,12,14749.8,70.93023255813954,12,6045 €,2015,2013,High
United States of America,2013,Qtr 4,diciembre,1,December,Paseo,Government,13809.18,"6,86 €",10065,281.82,14091,10,12,3744.18,27.113702623906704,7,10065 €,2013,2013,Low
United States of America,2013,Qtr 4,diciembre,1,December,Paseo,Midmarket,28297.5,"14,7 €",19250,577.5,28875,10,12,9047.5,31.97278911564626,15,19250 €,1925,2013,Low
United States of America,2013,Qtr 4,diciembre,1,December,Velo,Enterprise,259037.5,"106,25 €",292560,45712.5,304750,120,12,-33522.5,-12.941176470588237,125,292560 €,2438,2013,High
United States of America,2013,Qtr 4,diciembre,1,December,Velo,Government,26430.6,"18,6 €",14210,1989.4,28420,120,12,12220.6,46.236559139784944,20,14210 €,1421,2013,Medium
United States of America,2013,Qtr 4,diciembre,1,December,VTT,Government,91238,343 €,69160,1862,93100,250,12,22078,24.198250728862973,350,69160 €,266,2013,Low
United States of America,2013,Qtr 4,diciembre,1,December,VTT,Small Business,223008,276 €,202000,19392,242400,250,12,21008,9.420289855072465,300,202000 €,808,2013,Medium
United States of America,2014,Qtr 1,enero,1,January,Amarilla,Enterprise,65137.5,"112,5 €",69480,7237.5,72375,260,1,-4342.5,-6.666666666666667,125,69480 €,579,2014,High
United States of America,2014,Qtr 1,enero,1,January,Carretera,Government,21009,"18,7916 €",11175,1341,22350,3,1,9834,46.808510638297875,20,11175 €,1118,2014,Medium
United States of America,2014,Qtr 1,enero,1,January,Montana,Government,299171.25,"304,655 €",255450,44703.75,343875,5,1,43721.25,14.614121510673234,350,255450 €,982,2014,High
United States of America,2014,Qtr 1,enero,1,January,Paseo,Government,8760.465,"6,0921 €",7192.5,1309.035,10069.5,10,1,1567.965,17.898193760262725,7,"7192,5 €",1438,2014,High
United States of America,2014,Qtr 1,enero,1,January,Paseo,Small Business,922680,264 €,873750,125820,1048500,10,1,48930,5.303030303030303,300,873750 €,3495,2014,High
United States of America,2014,Qtr 1,enero,1,January,Velo,Midmarket,7908.75,"14,25 €",5550,416.25,8325,120,1,2358.75,29.82456140350877,15,5550 €,555,2014,Medium
United States of America,2014,Qtr 1,enero,1,January,VTT,Channel Partners,21359.52,"10,92 €",5868,2112.48,23472,250,1,15491.52,72.52747252747253,12,5868 €,1956,2014,Medium
United States of America,2014,Qtr 1,febrero,1,February,Amarilla,Government,83160,308 €,70200,11340,94500,260,2,12960,15.584415584415584,350,70200 €,270,2014,High
United States of America,2014,Qtr 1,febrero,1,February,Carretera,Channel Partners,22073.04,"11,88 €",5574,222.96,22296,3,2,16499.04,74.74747474747475,12,5574 €,1858,2014,Low
United States of America,2014,Qtr 1,febrero,1,February,Montana,Government,7904.82,"6,09 €",6490,1181.18,9086,5,2,1414.82,17.898193760262725,7,6490 €,1298,2014,High
United States of America,2014,Qtr 1,febrero,1,February,Paseo,Government,45953.4,"17,4 €",26410,6866.6,52820,10,2,19543.4,42.5287356321839,20,26410 €,2641,2014,High
United States of America,2014,Qtr 1,febrero,1,February,Paseo,Midmarket,22482.9,"14,85 €",15140,227.1,22710,10,2,7342.9,32.659932659932664,15,15140 €,1514,2014,Low
United States of America,2014,Qtr 1,febrero,1,February,Velo,Enterprise,323712.5,"117,5 €",330600,20662.5,344375,120,2,-6887.5,-2.127659574468085,125,330600 €,2755,2014,Medium
United States of America,2014,Qtr 1,febrero,1,February,VTT,Small Business,827604,291 €,711000,25596,853200,250,2,116604,14.0893470790378,300,711000 €,2844,2014,Low
United States of America,2014,Qtr 1,marzo,1,March,Amarilla,Small Business,808110,270 €,748250,89790,897900,260,3,59860,7.4074074074074066,300,748250 €,2993,2014,High
United States of America,2014,Qtr 1,marzo,1,March,Carretera,Government,573205.5,"325,5 €",457860,43144.5,616350,3,3,115345.5,20.12288786482335,350,457860 €,1761,2014,Medium
United States of America,2014,Qtr 1,marzo,1,March,Montana,Midmarket,8936.4,"13,2 €",6770,1218.6,10155,5,3,2166.4,24.242424242424242,15,6770 €,677,2014,High
United States of America,2014,Qtr 1,marzo,1,March,Paseo,Enterprise,355300,"118,75 €",359040,18700,374000,10,3,-3740,-1.0526315789473684,125,359040 €,2992,2014,Medium
United States of America,2014,Qtr 1,marzo,1,March,Paseo,Government,17708.6,"18,2 €",9730,1751.4,19460,10,3,7978.6,45.05494505494506,20,9730 €,973,2014,Medium
United States of America,2014,Qtr 1,marzo,1,March,Velo,Channel Partners,16876.8,"11,52 €",4395,703.2,17580,120,3,12481.8,73.95833333333334,12,4395 €,1465,2014,Low
United States of America,2014,Qtr 1,marzo,1,March,VTT,Government,9837.17,"6,23 €",7895,1215.83,11053,250,3,1942.17,19.743178170144464,7,7895 €,1579,2014,High
United States of America,2014,Qtr 2,abril,1,April,Amarilla,Channel Partners,23436,12 €,5859,0,23436,260,4,17577,75,12,5859 €,1953,2014,None
United States of America,2014,Qtr 2,abril,1,April,Carretera,Enterprise,387618.75,"112,4837 €",413460,43068.75,430687.5,3,4,-25841.25,-6.666666666666667,125,413460 €,3446,2014,High
United States of America,2014,Qtr 2,abril,1,April,Montana,Small Business,683397,297 €,575250,6903,690300,5,4,108147,15.824915824915825,300,575250 €,2301,2014,Low
United States of America,2014,Qtr 2,abril,1,April,Paseo,Government,31133.025,"6,9308 €",22462.5,314.475,31447.5,10,4,8670.525,27.84992784992785,7,"22462,5 €",4492,2014,Low
United States of America,2014,Qtr 2,abril,1,April,Paseo,Midmarket,50163.75,"13,65 €",36750,4961.25,55125,10,4,13413.75,26.73992673992674,15,36750 €,3675,2014,Medium
United States of America,2014,Qtr 2,abril,1,April,Velo,Government,10423.2,"17,2 €",6060,1696.8,12120,120,4,4363.2,41.86046511627907,20,6060 €,606,2014,High
United States of America,2014,Qtr 2,abril,1,April,VTT,Government,430452.75,"318,3822 €",351390,42572.25,473025,250,4,79062.75,18.367346938775512,350,351390 €,1352,2014,Medium
United States of America,2014,Qtr 2,mayo,1,May,Amarilla,Enterprise,305730,"107,5 €",341280,49770,355500,260,5,-35550,-11.627906976744185,125,341280 €,2844,2014,High
United States of America,2014,Qtr 2,mayo,1,May,Carretera,Government,29979.6,"17,2 €",17430,4880.4,34860,3,5,12549.6,41.86046511627907,20,17430 €,1743,2014,High
United States of America,2014,Qtr 2,mayo,1,May,Montana,Government,728595,315 €,601380,80955,809550,5,5,127215,17.46031746031746,350,601380 €,2313,2014,High
United States of America,2014,Qtr 2,mayo,1,May,Paseo,Government,15474.55,"6,65 €",11635,814.45,16289,10,5,3839.55,24.81203007518797,7,11635 €,2327,2014,Medium
United States of America,2014,Qtr 2,mayo,1,May,Paseo,Small Business,840384,288 €,729500,35016,875400,10,5,110884,13.194444444444445,300,729500 €,2918,2014,Low
United States of America,2014,Qtr 2,mayo,1,May,Velo,Midmarket,10665,"13,5 €",7900,1185,11850,120,5,2765,25.925925925925924,15,7900 €,790,2014,High
United States of America,2014,Qtr 2,mayo,1,May,VTT,Channel Partners,18421.2,"10,2 €",5418,3250.8,21672,250,5,13003.2,70.58823529411765,12,5418 €,1806,2014,High
United States of America,2014,Qtr 2,junio,1,June,Amarilla,Government,42309.88,"10,1002 €",27355,3679.12,45989,520,12,14954.88,35.34607046864704,27,27355 €,4189,4028,Medium
United States of America,2014,Qtr 2,junio,1,June,Carretera,Midmarket,33499.35,"13,05 €",25670,5005.65,38505,3,6,7829.35,23.371647509578544,15,25670 €,2567,2014,High
United States of America,2014,Qtr 2,junio,1,June,Carretera,Small Business,282435,285 €,247750,14865,297300,3,6,34685,12.280701754385964,300,247750 €,991,2014,Medium
United States of America,2014,Qtr 2,junio,1,June,Montana,Channel Partners,13429.92,"11,76 €",3426,274.08,13704,5,6,10003.92,74.48979591836735,12,3426 €,1142,2014,Low
United States of America,2014,Qtr 2,junio,1,June,Montana,Government,23588.8,"18,4 €",12820,2051.2,25640,5,6,10768.8,45.65217391304348,20,12820 €,1282,2014,Medium
United States of America,2014,Qtr 2,junio,1,June,Paseo,Channel Partners,13429.92,"11,76 €",3426,274.08,13704,10,6,10003.92,74.48979591836735,12,3426 €,1142,2014,Low
United States of America,2014,Qtr 2,junio,1,June,Paseo,Enterprise,89966.25,"123,75 €",87240,908.75,90875,10,6,2726.25,3.0303030303030303,125,87240 €,727,2014,Low
United States of America,2014,Qtr 2,junio,1,June,Paseo,Government,200165,"332,5 €",156520,10535,210700,10,6,43645,21.804511278195488,350,156520 €,602,2014,Medium
United States of America,2014,Qtr 2,junio,1,June,Paseo,Small Business,282435,285 €,247750,14865,297300,10,6,34685,12.280701754385964,300,247750 €,991,2014,Medium
United States of America,2014,Qtr 2,junio,1,June,Velo,Government,218886.08,"62,3785 €",171055,12162.92,231049,240,12,47831.08,21.852042852610822,357,171055 €,3509,4028,Medium
United States of America,2014,Qtr 2,junio,1,June,VTT,Enterprise,89966.25,"123,75 €",87240,908.75,90875,250,6,2726.25,3.0303030303030303,125,87240 €,727,2014,Low
United States of America,2014,Qtr 2,junio,1,June,VTT,Midmarket,33499.35,"13,05 €",25670,5005.65,38505,250,6,7829.35,23.371647509578544,15,25670 €,2567,2014,High
United States of America,2014,Qtr 3,julio,1,July,Amarilla,Midmarket,42713.325,"13,3479 €",31995,5279.175,47992.5,260,7,10718.325,25.0936329588015,15,31995 €,3200,2014,High
United States of America,2014,Qtr 3,julio,1,July,Carretera,Government,17525.97,"6,93 €",12645,177.03,17703,3,7,4880.97,27.84992784992785,7,12645 €,2529,2014,Low
United States of America,2014,Qtr 3,julio,1,July,Montana,Enterprise,430706.25,"118,75 €",435240,22668.75,453375,5,7,-4533.75,-1.0526315789473684,125,435240 €,3627,2014,Medium
United States of America,2014,Qtr 3,julio,1,July,Paseo,Channel Partners,15940.98,"11,6358 €",4108.5,493.02,16434,10,7,11832.48,74.22680412371135,12,"4108,5 €",1370,2014,Low
United States of America,2014,Qtr 3,julio,1,July,Paseo,Government,1159200,336 €,897000,48300,1207500,10,7,262200,22.61904761904762,350,897000 €,3450,2014,Low
United States of America,2014,Qtr 3,julio,1,July,Velo,Small Business,634680,258 €,615000,103320,738000,120,7,19680,3.10077519379845,300,615000 €,2460,2014,High
United States of America,2014,Qtr 3,julio,1,July,VTT,Government,8031.6,"18,4211 €",4365,698.4,8730,250,7,3666.6,45.65217391304348,20,4365 €,436,2014,Medium
United States of America,2014,Qtr 3,agosto,1,August,Amarilla,Channel Partners,25692,12 €,6423,0,25692,260,8,19269,75,12,6423 €,2141,2014,None
United States of America,2014,Qtr 3,agosto,1,August,Paseo,Government,4366.32,"6,44 €",3390,379.68,4746,10,8,976.32,22.36024844720497,7,3390 €,678,2014,Medium
United States of America,2014,Qtr 3,agosto,1,August,Paseo,Midmarket,30991.8,"14,1 €",21980,1978.2,32970,10,8,9011.8,29.078014184397162,15,21980 €,2198,2014,Medium
United States of America,2014,Qtr 3,agosto,1,August,Velo,Enterprise,352625,125 €,338520,0,352625,120,8,14105,4,125,338520 €,2821,2014,None
United States of America,2014,Qtr 3,agosto,1,August,Velo,Government,53808,19 €,28320,2832,56640,120,8,25488,47.368421052631575,20,28320 €,2832,2014,Medium
United States of America,2014,Qtr 3,agosto,1,August,VTT,Government,884205,315 €,729820,98245,982450,250,8,154385,17.46031746031746,350,729820 €,2807,2014,High
United States of America,2014,Qtr 3,agosto,1,August,VTT,Small Business,655578,258 €,635250,106722,762300,250,8,20328,3.10077519379845,300,635250 €,2541,2014,High
United States of America,2014,Qtr 3,septiembre,1,September,Amarilla,Government,659613.5,"318,5 €",538460,65236.5,724850,260,9,121153.5,18.367346938775512,350,538460 €,2071,2014,Medium
United States of America,2014,Qtr 3,septiembre,1,September,Carretera,Channel Partners,22663.08,"11,64 €",5841,700.92,23364,3,9,16822.08,74.22680412371135,12,5841 €,1947,2014,Low
United States of America,2014,Qtr 3,septiembre,1,September,Montana,Government,14666.4,"6,3 €",11640,1629.6,16296,5,9,3026.4,20.634920634920633,7,11640 €,2328,2014,High
United States of America,2014,Qtr 3,septiembre,1,September,Paseo,Government,20275.2,"19,2 €",10560,844.8,21120,10,9,9715.2,47.91666666666667,20,10560 €,1056,2014,Low
United States of America,2014,Qtr 3,septiembre,1,September,Paseo,Midmarket,22794.3,"12,9 €",17670,3710.7,26505,10,9,5124.3,22.48062015503876,15,17670 €,1767,2014,High
United States of America,2014,Qtr 3,septiembre,1,September,Velo,Enterprise,179550,"112,5 €",191520,19950,199500,120,9,-11970,-6.666666666666667,125,191520 €,1596,2014,High
United States of America,2014,Qtr 3,septiembre,1,September,VTT,Small Business,509691,273 €,466750,50409,560100,250,9,42941,8.424908424908425,300,466750 €,1867,2014,Medium
United States of America,2014,Qtr 4,octubre,1,October,Amarilla,Channel Partners,30072.48,"10,32 €",8742,4895.52,34968,260,10,21330.48,70.93023255813954,12,8742 €,2914,2014,High
United States of America,2014,Qtr 4,octubre,1,October,Amarilla,Government,8001,7 €,5715,0,8001,260,10,2286,28.57142857142857,7,5715 €,1143,2014,None
United States of America,2014,Qtr 4,octubre,1,October,Carretera,Small Business,260580,258 €,252500,42420,303000,3,10,8080,3.10077519379845,300,252500 €,1010,2014,High
United States of America,2014,Qtr 4,octubre,1,October,Montana,Government,30693.6,"19,6 €",15660,626.4,31320,5,10,15033.6,48.97959183673469,20,15660 €,1566,2014,Low
United States of America,2014,Qtr 4,octubre,1,October,Paseo,Channel Partners,30072.48,"10,32 €",8742,4895.52,34968,10,10,21330.48,70.93023255813954,12,8742 €,2914,2014,High
United States of America,2014,Qtr 4,octubre,1,October,Paseo,Enterprise,102243.75,"118,75 €",103320,5381.25,107625,10,10,-1076.25,-1.0526315789473684,125,103320 €,861,2014,Medium
